"Floor Finish Flat Wax Applicator Mop",HAS-NWX524,"24 inch Floor Finish Flat Wax Mop<br><em>(Looped ends extend the life of the mop)</em><br>&#13;
· 24 inch wax applicator mop<br><strong>Regular Price: $16.60<br><font color=""#FF0000"">Sale Price: $11.85</font></strong><br><br><u><strong>For use with:</strong></u><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/p001102.htm"">Quick Change 24"" Mop Frame</a><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/p001149.htm"">Quick Change Vinyl Mop Handle</a><br><br>&#13;
For larger finish jobs, the <a href=""http://www.cleanfreak.com/Qstore/c000218.htm"">floor finish flat wax applicator mops</a> provide performance, while being economic. This white, non-linting, continuous filament looped-end mop is constructed of pure nylon, which provides smooth gliding, releasing quickly and completely. Improves operator productivity by 50% versus traditional finish mops. The floor finish flat mops effectively apply thinner coats, giving you a faster drying time, and less wasted finish. The looped finish mop virtually eliminates fraying and untwisting while extending the life of the mop. The keyhole round construction allows the mop to slide onto the <a href=""http://www.cleanfreak.com/Qstore/p001102.htm"">24"" mop frame</a>, giving it a snug fit when snapped on. Laundering is not required, simply rinse in cool clean water for 2 minutes or more and then drip dry.<br><br>&#13;
We have found the easiest way to apply <a href=""http://www.cleanfreak.com/Qstore/c000009.htm"">floor wax</a> with this flat mop is to use a pattern similar to agriculture crop harvesting, where one row is done at a time. Outline or 'edge' the floor on three sides. Once this is accomplished, work the finish mop from one side of the floor to the other, until you reach the end of wall where you started. To insure even coverage, overlap the edge of the mop where finish has already been applied. For even more thorough instructions, please take a look at our complete <a href=""http://www.cleanfreak.com/procedures/applying-floor-finish.htm"">applying floor finish procedures</a>.<br><br><div align=""center""><img src=""http://www.cleanfreak.com/Qimages/wax_mop_application.jpg"" width=""373"" height=""302"" alt=""Wax application mop diagram"" title=""Wax application mop diagram""></div>"
"Super Concentrated Blue Floor Cleaner",NYC-F1427-Q6P,"Trusted Clean Blue Clean SC - Super Concentrated Floor Cleaner<br><em>(6 quarts per case)</em><br>&#13;
· Pleasantly fresh scent<br>&#13;
· Mix ¼ ounce per gallon of water<br>&#13;
· Great for shipping!!<br><strong>Regular Price: $80.34<br><font color=""#FF0000"">Sale Price: $59.10</font></strong><br><br><strong><font color=""0000FF"">Click here for a copy of the <a href=""http://www.cleanfreak.com/MSDS/tc-blue-clean-sc.pdf"" target=""_blank"">Super Concentrated Blue Clean MSDS sheet</a>.</font></strong><br><br>&#13;
A super concentrated general purpose cleaner. Blue Clean SC is a blend of surfactants and mild inorganic builders which easily, effectively, and safely cleans all surfaces not harmed by water. Conditioners and softeners work well in hard water and the rinse free formulation leaves cleaned surfaces sparkling! Exceptional cleaning power, yet it is safe on surfaces. For tougher cleaning agents, please take a look at our complete line of floor <a href=""http://www.cleanfreak.com/Qstore/c000008.htm"">cleaning solutions &amp; degreasers</a>.<br><br>&#13;
Safe for use on all resilient floors, walls, sealed wood, tile, etc. Removes dirt, grime, smudges, light oils, and other common soils. Concentrated for extra economy and efficiency. Non-corrosive, solvent free, contains no hazardous ingredients, and is pleasantly scented.<br><br><table width=""100%"" border=""0"" cellspacing=""0"" cellpadding=""0"" class=""verdanaLinks"">
<tr><td colspan=""2""><font color=""#0000FF""><strong><u>Safe for use with:</u></strong></font></td></tr>
<tr>
<td width=""50%"">Metal / Glass / Fiberglass<br>Bathrooms<br>Automotive Detailing<br>Walls / Woodwork<br>Offices / Contractors<br>Damp Mopping Floors<br>Spray and Wipe Cleaning</td>&#13;
<td width=""50%"">
<a href=""http://www.cleanfreak.com/auto_scrubber.htm"">Automatic Scrubbers</a><br>Plastic / Ceramic Tile<br>Industry<br><a href=""http://www.cleanfreak.com/Qstore/power-washers.htm"">Pressure Washing</a><br>Hotel / Motel<br>Schools / Institutions<br>Kitchens</td>&#13;
</tr>
</table>
<br><table width=""100%"" border=""0"" cellspacing=""0"" cellpadding=""0"" class=""verdanaLinks"">
<tr><td colspan=""2""><strong><font color=""#0000FF""><u>Mixing Directions:</u></font></strong></td></tr>
<tr bgcolor=""#FFFFCC"">
<td width=""35%""><strong>Floor Cleaning:</strong></td>
<td width=""65%"">Dilute ¼ ounce per gallon of water</td>
</tr>
<tr>
<td><strong>Automatic Scrubbers:</strong></td>
<td>Dilute ¼ ounce per gallon of water</td>
</tr>
<tr bgcolor=""#FFFFCC"">
<td><strong>General Cleaning:</strong></td>
<td>Dilute ¼ ounce per gallon of water</td>
</tr>
<tr>
<td><strong>Heavy Duty Cleaning:</strong></td>
<td>Dilute 1-2 ounce per gallon of water</td>
</tr>
<tr bgcolor=""#FFFFCC"">
<td><strong>Pressure Washing:</strong></td>
<td>Dilute 1-2 ounce per gallon of water</td>
</tr>
</table>"
"Spotter with Handle & Detailing Tool",TPL-2-55-CS-HP-TCP,"Trusted Clean Carpet Spotter w/ Detail Tool<br><em>(55 PSI pump, 85"" of water lift)</em><br>&#13;
· Comes w/ 8' hose &amp; hard plastic tool<br>&#13;
· 2 gallon solution / 3.5 gallon recovery<br>&#13;
· Weighs 17 lbs.<br>&#13;
· Transport handle &amp; wheels<br><strong>Regular Price: $640.00<br><font color=""#FF0000"">Sale Price: $445.00</font>&#13;
</strong><br><br><strong><u>Optional Accessories:</u></strong><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/c000058.htm&#13;%0A"">Carpet Extraction Shampoo</a><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/c000034.htm&#13;%0A"">Carpet Stain Removal Chemicals</a><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/c000035.htm&#13;%0A"">Fresh Smelling Carpet Deodorizers</a><br><br><div style=""float:right;width:275;border:1px solid &#13;
#cccccc; padding:10px;margin:10px;"">&#13;
<div align=""center"">&#13;
<strong>This 8-foot hose and high quality &#13;
upholstery tool come with the Trusted Clean &#13;
portable spotter machine:</strong><br><img src=""http://www.cleanfreak.com/Qimages/hose-&#13;%0Aand-quality-tool.jpg"" alt=""8 foot hose and high &#13;
quality plastic tool."">
</div>&#13;
</div>&#13;
This Trusted Clean portable spotter comes with a &#13;
handle &amp; plastic auto detailing tool, which is a &#13;
step up from our <a href=""http://www.cleanfreak.com/Qstore/p001144.htm&#13;%0A"">Carpet Spotter with Transport Handle</a> model. &#13;
This model comes equipped with a hardened plastic &#13;
upholstery tool, for increased durability. This &#13;
tool can withstand lots of abuse and outlasts &#13;
other tools that come with other units. The base &#13;
of this spotter has features that are unmatched in &#13;
its category. A 2 gallon solution and 3.5 gallon &#13;
recovery tank are great for doing large spotting &#13;
jobs. And, there are molded-in holders for &#13;
carrying your favorite carpet cleaning chemicals &#13;
and accessories. This allows them to be in reach &#13;
when you need them!<br><br>&#13;
This is our most popular selling spotter because &#13;
of its great productivity and its hard plastic &#13;
tool. The transport handle and wheels make it a &#13;
well rounded spotter for the money. For a more &#13;
comprehensive list of small carpet cleaners, take &#13;
a look at our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000131.htm&#13;%0A"">portable carpet spotters</a>.<br><br><table width=""550"" border=""0"" cellspacing=""0"" cellpadding=""0"" align=""center"" class=""verdanaLinks"">
<tr>
<td align=""center""><strong><font color=""#0000FF""><u>Movie Introduction to the &#13;
Trusted Clean Spotter:</u></font></strong></td>&#13;
</tr>
<tr>
<td align=""center"" height=""400"" background=""http://www.cleanfreak.com/Qimages/yout&#13;
ube_bg.gif"">
<iframe width=""480"" height=""360"" src=""http://www.youtube.com/embed/AwXg5h2n5as?&#13;%0Arel=0"" frameborder=""0"" allowfullscreen></iframe>&#13;
</td>&#13;
</tr>
</table>
<br><font color=""#0000FF""><strong><u>Features:</u>&#13;
</strong></font><br>&#13;
· Unique molded-in holders carry spray bottles for &#13;
greater ease.<br>&#13;
· Large six-inch wheels and transport handle make &#13;
it a snap to wheel about.<br>&#13;
· Carry-along handle increases portability.<br>&#13;
· Small and light enough to carry with one hand.&#13;
<br>&#13;
· Quickly opens up for easy servicing and repair.&#13;
<br>&#13;
· Large porthole on solution tank allows easy &#13;
access for odor-free maintenance of recovery tank.&#13;
<br>&#13;
· Lifetime warranty on tanks, 2 years on parts and &#13;
labor.<br><br><table width=""100%"" border=""0"" cellspacing=""1"" cellpadding=""0"" class=""verdanaLinks"">
<tr><td colspan=""2""><font color=""#0000FF""><strong>&#13;
<u>Specifications:</u></strong></font></td></tr>
<tr bgcolor=""#FFFFCC"">
<td width=""30%"">&#13;
<strong>Solution Tank:</strong>
</td>
<td width=""70%"">2 gallons</td>
</tr>
<tr>
<td><strong>Recovery Tank:</strong></td>&#13;
<td>3.5 gallons</td>
</tr>
<tr bgcolor=""#FFFFCC"">
<td><strong>Solution &#13;
Pressure:</strong></td>
<td>55 PSI</td>
</tr>
<tr>
<td><strong>Vacuum Motor:</strong></td>
<td>2 &#13;
stage, bypass</td>
</tr>
<tr bgcolor=""#FFFFCC"">
<td><strong>Water Lift:&#13;
</strong></td>
<td>85""</td>
</tr>
<tr>
<td><strong>Handle:</strong></td>&#13;
<td>Adjustable, 18-33""</td>
</tr>
<tr bgcolor=""#FFFFCC"">
<td>
<strong>Wheels:</strong>&#13;
</td>
<td>6 inches</td>
</tr>
<tr>
<td><strong>Power Cord:</strong></td>
<td>25 &#13;
ft.</td>
</tr>
<tr bgcolor=""#FFFFCC"">
<td><strong>Hose Assembly:&#13;
</strong></td>
<td>8 ft.</td>
</tr>
<tr>
<td><strong>Tool:</strong></td>&#13;
<td>Plastic</td>
</tr>
<tr bgcolor=""#FFFFCC"">
<td>
<strong>Weight:</strong>&#13;
</td>
<td>17 lbs.</td>
</tr>
<tr>
<td><strong>Dimensions:</strong></td>
<td>20.5"" &#13;
H x 15"" L x 13"" W</td>
</tr>
</table>"
"2 Gallon Chemical Pump-Up Tank Sprayer",TOL-150116,"Tolco's 2 Gallon Pump-Up Chemical Sprayer<br><em>(Viton seals extend the sprayers life)</em>&#13;
<br>&#13;
· 256 ounce solution tank<br><strong>Regular Price: $85.84<br><font color=""#FF0000"">Sale Price: $60.85</font>&#13;
</strong><br><br>&#13;
Tolco's 2 gallon pump-up tank sprayer is the &#13;
perfect sprayer for laying down a film of liquid &#13;
over many different surfaces and applications. &#13;
With a 2 gallon capacity, it is perfect for the &#13;
carpet cleaning industry. Use with any of our <a href=""http://www.cleanfreak.com/Qstore/c000075.htm&#13;%0A"">box style carpet extractors</a> to pre-spray the &#13;
really heavily soiled areas, allowing the &#13;
chemicals to dwell on the affected surface. This &#13;
will allow the chemicals time to break down the &#13;
stains in the carpet.<br><br><strong><u><font color=""#0000FF"">Features:</font>&#13;
</u></strong><br>&#13;
· High density polyethylene resists breaking, &#13;
leaking and chemical corrosion<br>&#13;
· 4"" wide funnel top for easy filling, vertical &#13;
holders for extension wand<br>&#13;
· Durable 32"" nylon flexible webbed poly hoses<br>&#13;
· Flexible 12"" poly extension wand<br>&#13;
· Rotating wand with adjustable nozzle<br>&#13;
· Chemical resistant unit with Viton seals and &#13;
gaskets<br><br><strong>Take a look at our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000129.htm&#13;%0A"">pump-up chemical sprayers</a> for even more &#13;
options.</strong><br><br><strong><u><font color=""#0000FF"">Applications:&#13;
</font></u></strong><br>&#13;
· Auto detailing<br>&#13;
· Car washes<br>&#13;
· Carpet pre-spraying<br>&#13;
· Carpet spot cleaning<br>&#13;
· Herbicides &amp; pesticides<br>&#13;
· Restroom &amp; shower cleaning"
"2 Quart Pump-Up Chemical Sprayer",TOL-150300,"Tolco's 2 Quart Pump-Up Chemical Sprayer<br><em>(Viton seals extend the sprayers life)</em><br>&#13;
· 64 ounce solution tank<br><strong>Regular Price: $42.40<br><font color=""#FF0000"">Sale Price: $31.15</font></strong><br><br>&#13;
Tolco's 2 quart, 64 oz., Model 942 Pump-Up Spray Mist sprayer was the first industrial grade pressure sprayer. Since its introduction in 1977, many companies have attempted to copy the Model 942. Compare the features of this superior product with other pump-up sprayers.<br><br><strong><u><font color=""#0000FF"">Features:</font></u></strong><br>&#13;
· Heavy-duty 2 quart (64 ounce) tank is more durable than competitive products<br>&#13;
· Wide mouth for easy filling<br>&#13;
· Chemical resistant O-rings and gaskets are made of Viton. The main seal on the pump is Teflon coated for even better chemical resistance<br>&#13;
· Heavy-duty metal pump plunger-rod outlasts sprayers having plastic shafts that can break more easily<br>&#13;
· Adjustable nozzle-straight stream to fine mist<br>&#13;
· Easily replaced nozzle parts-patented dispensing mechanism is in the nozzle, simply unscrew to replace<br><br><strong>Take a look at our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000129.htm"">Pump-Up Chemical Sprayers</a>.&#13;
</strong><br><br><strong><u><font color=""#0000FF"">Applications:</font></u></strong><br>&#13;
· Restroom &amp; shower cleaning<br>&#13;
· Carpet pre-spraying<br>&#13;
· Carpet spot cleaning<br>&#13;
· Car washes<br>&#13;
· Auto detailing"
"Sandia Auto Detailing Tool",SAN-10-0501,"Stainless Steel Auto Detail Tool<br><em>(For use with Sandia brand Extractors)</em><br><strong>Regular Price: $118.00<br><font color=""#FF0000"">Sale Price: $84.00</font>&#13;
</strong><br><br>&#13;
This 3-3/8"" stainless steel automotive detailing &#13;
tool is to be used with the <a href=""http://www.cleanfreak.com/Qstore/p002323.htm"">&#13;
Portable Carpet Spotter</a>.<br><br><strong><font color=""#0000FF""><u>Features:</u>&#13;
</font></strong><br><strong>Diameter:</strong> 1.5""<br><strong>Width:</strong> 3-3/8""<br><strong>Weight:</strong> 2 lbs."
"Trusted Clean Plastic Spotting Tool",EDI-319ACS,"Trusted Clean 4 inch Plastic Detail Tool<br><em>(For use with Trusted Clean brand Extractors &amp; Spotters)</em><br><strong>Regular Price: $54.00<br><font color=""#FF0000"">Sale Price: $45.00</font></strong><br><br>&#13;
This plastic detail tool is a lightweight tool, which is a replacement for the original tool that comes with our <a href=""http://www.cleanfreak.com/Qstore/p001144.htm"">Trusted Clean 2 gallon carpet spotter w/ handle</a>. It could also be used with any one of our <a href=""http://www.cleanfreak.com/Qstore/c000075.htm"">larger box extractors</a>, but is not nearly as durable, as some of our other <a href=""http://www.cleanfreak.com/Qstore/c000167.htm"">box extractor upholstery tools</a>. It is made completely of plastic, and can be easily broken if dropped or stepped on.<br><br><strong><font color=""#0000FF""><u>Features:</u></font></strong><br><strong>Diameter:</strong> 1.5""<br><strong>Width:</strong> 4""<br><strong>Length:</strong> 11.5""<br><strong>Weight:</strong> 1 lb."
"Large Area Floor Finish Applicator",CON-B608004,"Wax-O-Matic 3 Gallon Floor Finish Applicator<br><em>(Covers about 30,000 ft²/hr)</em><br>&#13;
· 30"" application path<br><strong>Regular Price: $770.02<br><font color=""#FF0000"">Sale Price: $470.25</font></strong><br><br><u><strong>Optional Accessories:</strong></u><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/c000009.htm"">Floor Finish &amp; Wax</a> <br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/p001869.htm"">Wax-O-Matic Extra Heavy Refill Pads - for solvents</a><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/p001868.htm"">Wax-O-Matic Ultra Refill Pads - for water based products</a><br><br>&#13;
Even the best floor finishes will provide poor results when applied with an inadequate tool.  That's why we decided to start offering the Wax-O-Matic floor finish applicator. Whether you're applying <a href=""http://www.cleanfreak.com/Qstore/c000009.htm"">floor finish</a>, <a href=""http://www.cleanfreak.com/Qstore/c000055.htm"">disinfectants</a>, sealer or any other liquid, you'll not only get much better results but also unmatched labor savings. Take a look at our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000202.htm"">wax applicator machines</a> for much larger options.<br><br>&#13;
The Wax-O-Matic is a professional finish application machine, that applies both water and solvent based fluids including finishes, sealers, urethanes, restorers and disinfectants, quickly, easily and smoothly. Straight line method, with built-in edge feathering, covers many times the area of <a href=""http://www.cleanfreak.com/Qstore/c000218.htm"">conventional wax applicators</a>, without the spills, drips and baseboard splashes! Push button dispensing and replaceable dispenser pads provide complete control of finish thickness. The Wax-O-Matic covers about 30,000 square feet per hour and comes with a three gallon tank. 2 ultra refill pads for water based finishes, are included with the machine. Comes with a one year warranty. Some assembly required.<br><br><strong><font color=""#0000FF""><u>Features:</u></font></strong><br><strong>·  Wheels - </strong>The new 3/4"", non-marking casters provide better traction when moving the unit to and from the worksite.<br><strong>· Handle Release Lever - </strong>Better design which allows a more effective way to release and position the handle to the proper level of the operator. The level is 1"" wide for easy activation.<br><strong>· Tank Fill Area - </strong>The tank opening is 300% larger and allows for easier filling and cleaning.<br><strong>· Tank Lid (Dual Use) - </strong>The lid seals the tank to keep the finish contained inside. The lid will also hold one gallon of water to provide an additional 8-lbs of weight to the unit for consistent performance even when the tank is nearly empty.<br><strong>· Handle - </strong>Less pieces. Simple to assemble.<br><strong>· Drain Cap - </strong>Allows faster flow of excess solution back into the container.<br><strong>· Fill Gauge - </strong>Embossed graduation lines indicate number of gallons of finish inside the tank."
"Automatic Escalator Cleaner Scrubber",USP-100-100-001,"U.S. Products 24 inch TreadMaster Automatic Escalator Cleaner<br><em>(Recommended by escalator manufacturers!)</em><br><strong>Regular Price: $4683.25<br><font color=""#FF0000"">Sale Price: $4014.21</font></strong><br><br><strong><u>Optional Accessories:</u></strong><br>&#13;
· Riser Brush - <em>(Call for Special Pricing!)</em><br>&#13;
· Vacuum Bag, Cloth - <em>(Call for Special Pricing!)</em><br><br><strong><font color=""#0000FF"">*Please Note:</font></strong> Since each automatic escalator cleaner is <strong><em>specially made</em></strong> for each individual order, please allow <strong><em>2 - 4 weeks</em></strong> for assembly and delivery. Unfortunately this also means that we cannot accept any returns on an automatic escalator cleaner.<br><br><table width=""450"" border=""0"" cellspacing=""0"" cellpadding=""0"" align=""center""><tr><td align=""center""><img src=""http://www.cleanfreak.com/Qimages/treadmaster1.jpg"" width=""450"" height=""239"" alt=""Automatic escalator cleaner"" title=""Automatic escalator cleaner""></td></tr></table>
<br>&#13;
Recommended by escalator manufacturers, U.S. Products self-contained, compact unit cleans and polishes unsightly stair treads effortlessly! The TreadMaster automatically removes stains and dirt and eliminates manual cleaning of escalator treads and moving walkways. Simply position TreadMaster at the bottom of the escalator, lower the tread-wide cleaning head into position and activate the escalator. Without any repositioning during any part of the cleaning process, TreadMaster cleans any tread width completely and thoroughly. Take a look at complete line <a href=""http://www.cleanfreak.com/Qstore/c000221.htm"">automatic escalator cleaners</a> for other sizes and options.&#13;
<ul>
<li>Uses 98% less labor than conventional methods.</li>&#13;
<li>Cleans and polishes escalators and moving walkways in one continuous motion.</li>&#13;
<li>Powerful vacuum collects all residue.</li>&#13;
<li>Brings back the original luster.</li>&#13;
</ul>
<strong><font color=""#0000FF""><u>TreadMaster is Efficient:</u></font></strong><br>&#13;
The ease of set-up and take-down makes cleaning escalator treads and moving walkways a hands-off job. TreadMaster frees up personnel to perform other tasks while TreadMaster is at work. The built-in vacuum system, easily replaceable, heavy duty polishing pad and Nylon-Grit brush guarantees complete and thorough cleaning.<br><br><strong><font color=""#0000FF""><u>TreadMaster is Safe:</u></font></strong><br>&#13;
One-step, automatic cleaning eliminates risky, manual cleaning procedures. TreadMaster removes unsafe substances from stair tread surfaces, reducing the risk of liability hazards for customers and employees. TreadMaster also comes with a handy clip-on ESCALATOR CLEANING IN PROGRESS sign to deter escalator passengers.<br><br><table width=""575"" border=""0"" cellspacing=""0"" cellpadding=""0"" class=""verdanaLinks"">
<tr>
<td valign=""top"">&#13;
<strong><font color=""#0000FF""><u>Features:</u></font></strong><br>&#13;
· Durable, roto-molded construction.<br>&#13;
· Quiet riding wheels.<br>&#13;
· Replaceable polishing pads and brushes.<br>&#13;
· Crevice tool for hard to reach areas.<br>&#13;
· Three different tread widths: 24"", 32"" and 40"" cleaning heads will accommodate all escalator models.<br>&#13;
· Available for moving sidewalks.&#13;
</td>&#13;
<td align=""center""><img src=""http://www.cleanfreak.com/Qimages/treadmaster2.jpg"" width=""135"" height=""168"" alt=""Escalator cleaner in use"" title=""Escalator cleaner in use""></td>&#13;
</tr>
<tr>
<td valign=""top"">
<strong><font color=""#0000FF""><u>Specifications:</u></font></strong><br><strong>Vacuum Motor</strong>: (2) 1-5/8 HP<br><strong>Power Draw</strong>: 13.8 amps<br><strong>Dimensions of 24"" Head</strong>: 12"" x 16.5"" x 44""<br><strong>Weight of Head</strong>: 42 lbs.<br><strong>Dimensions of Body:</strong> 21.5"" x 31.5"" x 47""<br><strong>Weight of Body:</strong> 84 lbs<br><br><em>Custom head sizes available.</em>&#13;
</td>&#13;
<td><img src=""http://www.cleanfreak.com/Qimages/treadmaster3.jpg"" width=""200"" height=""150"" alt=""Escalator cleaning in progress sign"" title=""Escalator cleaning in progress sign""></td>&#13;
</tr>
</table>"
"U.S. Products Rotary Hard Surface Tool",USP-HFT-40,"U.S. Products Rotary Turbo Hard Surface Cleaning Tool<br><em>(For tile, grout &amp; other hard surfaces)</em><br><strong>Regular Price: $1100.00<br><font color=""#FF0000"">Sale Price: $962.00</font></strong><br><br>&#13;
The U.S. Products Turbo rotary hard surface cleaning tool is meant to be used with our <a href=""http://www.cleanfreak.com/Qstore/p001765.htm"">1200 PSI hard surface, tile, &amp; grout cleaner</a>. It has a cleaning capacity of 500 to 1000 square feet per hour, depending on how dirty the tile and grout are. While being lightweight, and resistant to impact, it also travels in all directions, making it an extremely efficient at cleaning tile, concrete, and other flooring surfaces. The Turbo hard surface tool has a stainless steel, comfort-grip, non-slip handle, and fiber reinforced shell. For other grout and hard surface tools, please take a look at our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000234.htm"">tile/hard surface cleaners &amp; tools</a>.<br><br>&#13;
There is no need to worry about over-wetting your floor, as long as the vacuum is running while your working. The vacuum will recover most of the water as you go, nearly leaving the floor dry once you pass over it. With the continuous feed of solution and auto-dump out feature on the U.S. Products Advantage 1200, which is linked above, you can continuously clean for hours without stopping! We definitely recommend using a <a href=""http://www.cleanfreak.com/Qstore/c000076.htm"">carpet drying fan</a> to accelerate the drying process in all jobs.<br><br><center>
<img src=""http://www.cleanfreak.com/Qimages/turbo_tool_surface_cleaning.jpg"" alt=""Hard surface cleaner cleaning grout &amp; tile"" title=""Hard surface cleaner cleaning grout &amp; tile"" width=""450"" height=""382"" border=""0""><br>&#13;
*1200 PSI tile cleaner/extractor is sold separately.</center>
<br><br><table width=""100%"" border=""0"" cellspacing=""1"" cellpadding=""0"" class=""verdanaLinks"">
<tr><td colspan=""2""><font color=""#0000FF""><strong><u>Specifications:</u></strong></font></td></tr>
<tr bgcolor=""#FFFFCC"">
<td width=""30%""><strong>Operating Pressure:</strong></td>
<td width=""70%"">900 to 2500 PSI</td>
</tr>
<tr>
<td><strong>Water Usage:</strong></td>
<td>2.2 GPM</td>
</tr>
<tr bgcolor=""#FFFFCC"">
<td><strong>Water Temperature:</strong></td>
<td>230° F max</td>
</tr>
<tr>
<td><strong>Cleaning Capacity:</strong></td>
<td>500 to 1000 ft²/hr.</td>
</tr>
<tr bgcolor=""#FFFFCC"">
<td><strong>Weight:</strong></td>
<td>18 lbs.</td>
</tr>
<tr>
<td><strong>Warranty:</strong></td>
<td>1 year </td>
</tr>
</table>"
"Telescopic Extendable Metal Mop Handle",MAL-60059,"Telescopic Extendable Metal Mop Handle<br><em>(Extends from 31 to 53 inches)</em><br><strong>Regular Price: $9.80<br><font color=""#FF0000"">Sale Price: $5.95</font></strong><br><br>&#13;
A fully extendable metal handle has a threaded end for use when sweeping or mopping. It is fully extendable from 31 to 53 inches for use when standing straight up. It is a great collapsible handle for shipping and storage. For other options, take a look at our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000013.htm"">mop handles</a>.<br><br><u><strong>For use with:</strong></u><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/p002109.htm"">18"" Flat Microfiber Mop Frame</a><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/p002110.htm"">24"" Wet Microfiber Mopping Frame</a><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/p001239.htm"">White Cotton Stripping Mop</a><br>&#13;
· <a href=""http://www.cleanfreak.com/Qstore/p001238.htm"">Blue Synthetic Scrubbing Mop</a>"
"Blue Synthetic Daily Scrubbing Mop",HAS-GLSMBET,"Blue Synthetic Daily Use Scrubbing Mop<br><em>(Great for daily scrubbing of shiny floors)</em><br>&#13;
· Size: Medium<br>&#13;
· 1 mop per pack<br><strong>Regular Price: $11.95<br><font color=""#FF0000"">Sale Price: $8.60</font></strong><br><br>&#13;
A blue synthetic mop for use with daily mopping of shiny finished floors. This mop will screw directly onto our <a href=""http://www.cleanfreak.com/Qstore/p001237.htm"">extendable telescoping mop handle</a>, which collapses for storage, and shipping! This mop is meant to be used with one of our floor scrubbing degreasers, or soaps. For other mopping options, take a look at our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000011.htm"">cotton and synthetic wet floor mops</a>."
"White Cotton Stripping Mop",HAS-GLCMET,"White 100% Cotton Stripping Mop<br><em>(Great for stripping &amp; degreasing)</em><br>&#13;
· Size: Medium<br>&#13;
· 1 mop per pack<br><strong>Regular Price: $9.85<br><font color=""#FF0000"">Sale Price: $7.64</font></strong><br><br>&#13;
A white 100% cotton mop for use when stripping and degreasing hard floors. It is designed to fit screw directly onto our <a href=""http://www.cleanfreak.com/Qstore/p001237.htm"">telescopic extendable mop handle</a>, which is great for shipping! For other mopping options, take a look at our complete line of <a href=""http://www.cleanfreak.com/Qstore/c000011.htm"">wet floor mops</a>, and <a href=""http://www.cleanfreak.com/Qstore/c000013.htm"">mop handles</a>."
